Seat Comfort,Cabin Staff Service,Ground Service,Value For Money,Food & Beverages,Inflight Entertainment,Distance,Is_stop,Seat Type,Type Of Traveller,Flight Length,Recommended
1.0,1.0,1.0,1.0,,,1943.912809830844,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,5.0,2.0,3.0,3.0,1.0,7492.668015888913,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,4.0,5.0,,2180.10201015333,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,3.0,3.0,3.0,3.0,,2656.7072180488267,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,2.0,1.0,1.0,1.0,,2583.4778775224036,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,2.0,1.0,2.0,2.0,,2060.8924820330026,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,4.0,4.0,4.0,3.0,3.0,2218.5880732021656,0,Economy Class,Family Leisure,Middle-Haul,1.0
3.0,4.0,1.0,4.0,4.0,,623.141872857194,0,Economy Class,Family Leisure,Short-Haul,0.0
3.0,2.0,4.0,1.0,2.0,1.0,2218.5880732021656,0,Economy Class,Business,Middle-Haul,0.0
1.0,2.0,3.0,1.0,,1.0,2900.2410496540037,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1943.912809830844,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,3.0,5.0,3.0,3.0,1.0,2060.8924820330026,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,,1932.687508665202,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,2304.928333369704,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2218.5880732021656,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,1.0,,2998.4606480185125,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,2900.2410496540037,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,2950.0969257361726,0,First Class,Solo Leisure,Middle-Haul,0.0
3.0,4.0,1.0,4.0,3.0,,1932.687508665202,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,2.0,1.0,1.0,2900.2410496540037,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,2.0,1.0,1932.687508665202,0,Economy Class,Business,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,5166.688131467159,0,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,,118.77520076629581,0,Economy Class,Couple Leisure,Short-Haul,0.0
2.0,2.0,3.0,3.0,2.0,,11273.847456342764,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,2607.680519540641,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,5.0,2.0,1.0,,2961.9101398011526,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,3.0,4.0,3.0,2.0,,2060.8924820330026,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,5.0,,5.0,4.0,2.0,,0,Economy Class,,,1.0
3.0,5.0,,,3.0,5.0,,0,Economy Class,,,
1.0,3.0,,2.0,1.0,1.0,,0,Economy Class,,,0.0
1.0,1.0,,1.0,1.0,1.0,,0,Economy Class,,,0.0
1.0,2.0,,3.0,2.0,1.0,,0,Economy Class,,,0.0
3.0,3.0,,4.0,2.0,1.0,,0,Economy Class,,,1.0
4.0,5.0,,5.0,2.0,1.0,,0,Economy Class,,,1.0
2.0,3.0,,,3.0,5.0,,0,Economy Class,,,
,,,,,,,0,,,,0.0
,,,,,,,0,,,,0.0
,,,,,,,0,,,,0.0
,,,,,,,0,,,,0.0
,,,,,,,0,,,,0.0
,,,,,,,0,,,,0.0
3.0,4.0,4.0,5.0,4.0,,1160.2107395164244,0,Economy Class,Business,Middle-Haul,1.0
4.0,4.0,1.0,2.0,4.0,4.0,6720.411550933029,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,1.0,1.0,2.0,1.0,,14012.581577938769,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,2.0,1.0,13582.057744769492,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,10415.355652048085,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,4.0,3.0,3.0,4.0,3.0,7208.067258913392,0,Economy Class,Business,Long-Haul,0.0
3.0,2.0,1.0,3.0,2.0,,7486.561808176744,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,3.0,5.0,4.0,2.0,2.0,10192.376494655353,0,Business Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,619.42417291832,0,Economy Class,Solo Leisure,Short-Haul,0.0
,,1.0,1.0,,,7600.031007456582,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,4.0,4.0,5.0,4.0,,1160.2107395164244,0,Economy Class,Business,Middle-Haul,1.0
4.0,4.0,1.0,2.0,4.0,4.0,6720.411550933029,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,1.0,1.0,2.0,1.0,,14012.581577938769,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,2.0,1.0,13582.057744769492,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,10415.355652048085,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,4.0,3.0,3.0,4.0,3.0,7208.067258913392,0,Economy Class,Business,Long-Haul,0.0
3.0,2.0,1.0,3.0,2.0,,7486.561808176744,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,3.0,5.0,4.0,2.0,2.0,10192.376494655353,0,Business Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,619.42417291832,0,Economy Class,Solo Leisure,Short-Haul,0.0
,,1.0,1.0,,,7600.031007456582,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,12163.682929993769,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,2.0,,,331.6370635378916,0,Economy Class,Family Leisure,Short-Haul,0.0
4.0,3.0,3.0,3.0,,,420.6559671227477,0,Economy Class,Couple Leisure,Short-Haul,0.0
5.0,3.0,5.0,5.0,4.0,,806.543179377895,0,Economy Class,Solo Leisure,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,246.87912720152312,0,Economy Class,Family Leisure,Short-Haul,0.0
,,1.0,1.0,,,,0,Economy Class,Solo Leisure,,0.0
4.0,5.0,5.0,4.0,4.0,,1160.2107395164244,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,,,6720.411550933029,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,2.0,2.0,1.0,1160.2107395164244,0,Economy Class,Family Leisure,Middle-Haul,0.0
5.0,2.0,5.0,5.0,5.0,1.0,1942.013001564678,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,1.0,,7600.031007456582,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,5.0,3.0,1.0,1.0,6578.168093870104,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,5.0,3.0,4.0,,424.05655393213607,0,Economy Class,Couple Leisure,Short-Haul,1.0
2.0,2.0,1.0,1.0,2.0,2.0,4137.91343232462,0,Economy Class,Couple Leisure,Long-Haul,0.0
4.0,5.0,5.0,4.0,3.0,2.0,6804.174483399506,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,4.0,5.0,3.0,3.0,3.0,6578.168093870104,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,3.0,4.0,2.0,1.0,1.0,6427.455843601836,0,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,3.0,1.0,6191.860007073292,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1530.0907656457882,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,1.0,1.0,11267.373419414133,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,2.0,2.0,1.0,7346.446620710912,1,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,5584.352076548274,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,1.0,1.0,2.0,1.0,2.0,6720.411550933029,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,3.0,2.0,1.0,2.0,1.0,12574.113686870434,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,1.0,4.0,4.0,2.0,2.0,2218.5880732021656,1,Economy Class,Family Leisure,Middle-Haul,1.0
2.0,1.0,4.0,1.0,3.0,3.0,6909.976321119609,1,Economy Class,Couple Leisure,Long-Haul,0.0
4.0,5.0,5.0,4.0,3.0,1.0,2417.6248056819736,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,4.0,2.0,1.0,2.0,2.0,515.1867484949802,0,Economy Class,Business,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
2.0,3.0,2.0,2.0,3.0,1.0,12046.205826267815,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,4.0,1.0,1.0,4.0,2.0,1169.1804515864,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,1.0,1.0,1160.2107395164244,0,Economy Class,Business,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,2.0,2.0,3.0,1.0,6720.411550933029,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,,806.543179377895,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,3.0,1.0,,806.543179377895,0,Economy Class,Solo Leisure,Short-Haul,0.0
4.0,3.0,1.0,3.0,4.0,3.0,2218.5880732021656,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,1.0,1.0,2.0,1.0,1.0,2788.8877582163154,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,3.0,3.0,4.0,4.0,,684.4291285054117,0,Economy Class,Solo Leisure,Short-Haul,1.0
1.0,1.0,2.0,2.0,1.0,2.0,6720.411550933029,0,First Class,Couple Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
4.0,3.0,2.0,4.0,4.0,3.0,2218.5880732021656,0,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,3.0,4.0,3.0,2.0,2.0,4137.91343232462,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,3.0,1.0,3.0,3.0,1160.2107395164244,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,2.0,2.0,1160.2107395164244,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,3.0,1.0,12376.696079703324,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,6720.411550933029,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,8080.123682539022,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,803.4315712404458,0,Business Class,Business,Short-Haul,0.0
3.0,1.0,2.0,1.0,5.0,,206.3556455936029,0,Economy Class,Solo Leisure,Short-Haul,0.0
5.0,5.0,4.0,5.0,4.0,3.0,16288.556000842838,1,Business Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,2571.633962230524,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,1.0,12044.15982144188,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,9531.37167997805,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,4.0,,2218.5880732021656,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,3.0,4.0,5.0,,14178.19817380229,1,Business Class,Couple Leisure,Long-Haul,1.0
,,,2.0,,,4310.82313295299,1,Economy Class,Family Leisure,Long-Haul,0.0
,,1.0,1.0,,,12974.323022648667,1,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,12066.468048188535,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,2.0,1.0,12574.113686870434,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,12978.994077337718,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,3.0,1.0,1.0,2.0,2.0,12574.113686870434,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,452.8220793367324,0,Business Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,2.0,1.0,12377.249873898503,0,Economy Class,Family Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,2.0,1.0,3771.0127459209216,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1160.2107395164244,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,4.0,1.0,1.0,4.0,,2370.5796687895345,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,3.0,3.0,2.0,1.0,403.00929357726466,0,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,2.0,2.0,2949.3796837391938,0,Economy Class,Family Leisure,Middle-Haul,0.0
5.0,1.0,4.0,3.0,1.0,3.0,16478.1341044152,1,Premium Economy,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,3.0,,1058.3950020142875,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2900.2410496540037,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,2.0,1.0,7025.076691506514,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,12376.696079703324,0,Economy Class,Solo Leisure,Long-Haul,0.0
,,,1.0,,,1421.2149518379128,0,Economy Class,Family Leisure,Middle-Haul,0.0
,,1.0,1.0,,,12537.206766305111,1,Premium Economy,Solo Leisure,Long-Haul,0.0
2.0,1.0,1.0,2.0,1.0,,660.8162240724598,0,Economy Class,Business,Short-Haul,0.0
1.0,3.0,1.0,1.0,,,2484.4564215211567,0,Economy Class,Business,Middle-Haul,0.0
2.0,3.0,2.0,1.0,1.0,1.0,9246.921392590231,1,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,420.6559671227477,0,Economy Class,Business,Short-Haul,1.0
,,,1.0,,,12643.064735374033,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,8646.627192401282,1,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,508.2039937845649,0,Economy Class,Solo Leisure,Short-Haul,1.0
1.0,3.0,1.0,1.0,1.0,1.0,13795.387944125241,1,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,2.0,5.0,5.0,4.0,10192.376494655353,0,Business Class,Solo Leisure,Long-Haul,1.0
3.0,3.0,5.0,1.0,,,13274.706297606306,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,2.0,1.0,6595.576599493085,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,2952.481781826412,1,Economy Class,Family Leisure,Middle-Haul,0.0
4.0,4.0,1.0,1.0,4.0,,231.72909236114833,0,Economy Class,Couple Leisure,Short-Haul,0.0
1.0,3.0,1.0,2.0,2.0,1.0,4255.947543061121,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,4.0,3.0,2.0,4.0,2.0,1421.2149518379128,0,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,1.0,5.0,3.0,4.0,1.0,3040.6228241584427,0,Economy Class,Business,Middle-Haul,0.0
2.0,1.0,1.0,1.0,2.0,1.0,648.7051005786595,0,Economy Class,Family Leisure,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
4.0,5.0,5.0,5.0,4.0,3.0,10192.376494655353,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,206.3556455936029,1,Economy Class,Solo Leisure,Short-Haul,0.0
4.0,4.0,1.0,1.0,2.0,,9693.727181740576,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,2.0,1.0,2.0,3.0,10030.47827987392,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,12974.323022648667,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,1.0,2.0,3.0,3.0,1.0,12376.696079703324,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,10144.778814121693,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,4.0,,1751.3319622660817,0,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,12066.468048188535,0,Economy Class,Family Leisure,Long-Haul,0.0
,,,1.0,,,6824.350446947516,0,Economy Class,Couple Leisure,Long-Haul,0.0
5.0,5.0,5.0,4.0,5.0,,832.9854251497219,0,Economy Class,Solo Leisure,Short-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,12376.696079703324,0,Economy Class,Solo Leisure,Long-Haul,1.0
,,,1.0,,,7284.605382820082,0,Economy Class,Couple Leisure,Long-Haul,0.0
5.0,5.0,5.0,3.0,4.0,,1160.2107395164244,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,1.0,2.0,2.0,1.0,12066.468048188535,0,Economy Class,Business,Long-Haul,0.0
5.0,4.0,5.0,5.0,4.0,,1751.3319622660817,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,1.0,1.0,1.0,2.0,2.0,806.543179377895,0,Economy Class,Business,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,1.0,12376.696079703324,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,1160.2107395164244,0,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,3.0,1.0,1.0,4.0,1.0,2516.2891456579737,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,2.0,2.0,10418.627980619567,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,619.42417291832,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,2.0,1.0,1.0,1.0,3.0,6427.455843601836,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,5.0,5.0,5.0,5.0,2.0,11772.834646788388,0,Economy Class,Family Leisure,Long-Haul,1.0
2.0,3.0,4.0,3.0,3.0,,2706.5628774488905,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,5.0,5.0,5.0,5.0,2.0,11774.312020432115,0,Economy Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,3.0,,6720.411550933029,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,3.0,2.0,4.0,3.0,3.0,6595.576599493085,0,Business Class,Business,Long-Haul,0.0
1.0,1.0,1.0,2.0,,1.0,11774.312020432115,1,Economy Class,Business,Long-Haul,0.0
3.0,2.0,1.0,4.0,,,12631.464252193322,1,Economy Class,Family Leisure,Long-Haul,0.0
3.0,5.0,1.0,2.0,,,615.1571717195243,0,Economy Class,Couple Leisure,Short-Haul,0.0
5.0,5.0,5.0,5.0,4.0,4.0,3771.0127459209216,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,,,12145.89023470619,1,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,1555.6566014982282,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,1555.6566014982282,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,4.0,4.0,2.0,1.0,1.0,5853.616397718641,0,Business Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2946.081351040617,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,1.0,3.0,2.0,2.0,,2516.2891456579737,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,2.0,2.0,1.0,1.0,1.0,13899.13176365485,1,Economy Class,Business,Long-Haul,0.0
3.0,3.0,1.0,1.0,3.0,2.0,6840.027459045751,1,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,3.0,3.0,1.0,1.0,,6576.979991114192,0,Business Class,Business,Long-Haul,0.0
2.0,2.0,1.0,1.0,1.0,1.0,12878.711792190476,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,8556.189433921105,0,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,1.0,2.0,1.0,2.0,1.0,14012.581577938769,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,8613.052780167453,0,Economy Class,Couple Leisure,Long-Haul,0.0
4.0,1.0,2.0,3.0,2.0,2.0,9646.61634206115,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,1.0,3.0,1.0,2.0,1.0,13274.706297606306,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,2.0,2.0,2.0,1.0,12376.696079703324,0,Business Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,2.0,2.0,8290.711386897012,1,Premium Economy,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,11774.312020432115,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,4.0,3.0,1.0,3.0,1.0,13289.497086341087,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,,2679.1584401965865,0,Business Class,Family Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,12376.696079703324,0,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,3.0,3.0,5.0,,832.9854251497219,0,Business Class,Business,Short-Haul,1.0
2.0,4.0,3.0,1.0,1.0,1.0,3771.0127459209216,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,8125.506840696747,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,7208.067258913392,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,1.0,4.0,2.0,2.0,3.0,12376.696079703324,0,Economy Class,Family Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,1.0,2.0,7431.942663509102,1,Economy Class,Business,Long-Haul,0.0
4.0,5.0,5.0,4.0,5.0,4.0,400.1486809569126,0,Economy Class,Couple Leisure,Short-Haul,1.0
5.0,5.0,3.0,5.0,2.0,3.0,6853.85217725519,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,4.0,5.0,3.0,,6588.859469792187,0,Economy Class,Couple Leisure,Long-Haul,1.0
,,1.0,1.0,,,1309.1835992660028,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,2.0,1.0,1.0,1.0,,420.6559671227477,0,Economy Class,Business,Short-Haul,0.0
4.0,4.0,4.0,4.0,4.0,3.0,7976.561727245129,1,Economy Class,Family Leisure,Long-Haul,1.0
2.0,2.0,3.0,2.0,2.0,1.0,13388.427171256579,1,Economy Class,Solo Leisure,Long-Haul,0.0
,,,1.0,,,2946.081351040617,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,6720.411550933029,0,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
5.0,5.0,5.0,5.0,4.0,5.0,12657.520870425822,1,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,6720.411550933029,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,12044.15982144188,0,Business Class,Business,Long-Haul,0.0
3.0,5.0,3.0,4.0,4.0,4.0,6123.483004937374,0,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,4.0,3.0,2946.081351040617,0,Business Class,Business,Middle-Haul,1.0
1.0,3.0,1.0,1.0,3.0,,934.8849074846701,0,Economy Class,Business,Short-Haul,0.0
2.0,4.0,4.0,2.0,3.0,,1509.545460990749,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,8714.583358656544,1,Economy Class,Family Leisure,Long-Haul,0.0
3.0,3.0,3.0,3.0,3.0,2.0,5571.159171878169,0,Economy Class,Solo Leisure,Long-Haul,1.0
2.0,3.0,3.0,3.0,3.0,,4137.91343232462,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,4.0,5.0,5.0,5.0,,983.8728332261045,0,Economy Class,Family Leisure,Short-Haul,1.0
3.0,3.0,1.0,1.0,2.0,1.0,452.8220793367324,0,Economy Class,Family Leisure,Short-Haul,0.0
5.0,5.0,4.0,4.0,5.0,,832.9854251497219,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,1.0,1.0,,,595.8300528441542,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,1.0,2.0,1.0,1.0,1.0,12046.205826267815,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,3.0,1.0,3.0,3.0,1.0,7844.214484180016,1,Economy Class,Family Leisure,Long-Haul,0.0
4.0,5.0,5.0,4.0,5.0,4.0,615.3607811567782,1,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,3.0,4.0,4.0,4.0,13035.730985152997,1,Economy Class,Couple Leisure,Long-Haul,1.0
3.0,3.0,1.0,3.0,3.0,2.0,6967.172218764559,1,Business Class,Couple Leisure,Long-Haul,0.0
2.0,2.0,2.0,2.0,1.0,1.0,12068.900726002805,0,Business Class,Couple Leisure,Long-Haul,0.0
3.0,3.0,1.0,2.0,3.0,1.0,2370.5796687895345,1,Economy Class,Business,Middle-Haul,0.0
5.0,4.0,5.0,5.0,4.0,,2706.5628774488905,1,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2370.5796687895345,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,2.0,2.0,10418.627980619567,0,Economy Class,Family Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,3.0,2.0,7208.067258913392,0,Economy Class,Family Leisure,Long-Haul,0.0
